CustomerID;TotalQuantity;TotalRevenue;OrderCount;CategoryCount;AvgCheck;RecencyDays
21189;1;2443.35;2;2;1221.68;430
13087;1;2443.35;2;2;1221.68;430
21000;1;2181.5625;2;1;1090.78;431
21194;1;2181.5625;2;2;1090.78;431
21203;1;2181.5625;2;2;1090.78;431
12353;1;2071.4196;3;2;690.47;431
13999;1;1000.4375;2;1;500.22;431
20592;1;782.99;2;2;391.5;432
15189;1;782.99;2;1;391.5;432
28659;1;2443.35;1;1;2443.35;432
26183;1;2071.4196;1;1;2071.42;432
26120;1;2071.4196;2;2;1035.71;432
19173;1;1000.4375;2;2;500.22;432
21205;1;2443.35;2;1;1221.68;432
13086;1;2443.35;2;2;1221.68;432
12921;1;2443.35;2;2;1221.68;432
21179;1;2443.35;2;2;1221.68;432
26021;1;782.99;2;2;391.5;433
12340;1;2049.0982;3;3;683.03;433
15933;1;2181.5625;3;2;727.19;433
28669;1;2181.5625;1;1;2181.56;433
13565;1;2443.35;2;2;1221.68;433
13224;1;2181.5625;2;3;1090.78;434
25960;1;782.99;2;2;391.5;434
15167;1;782.99;2;3;391.5;434
25061;1;2443.35;1;1;2443.35;434
26241;1;2071.4196;2;2;1035.71;434
12572;1;2071.4196;2;1;1035.71;434
12926;1;2443.35;2;2;1221.68;434
21167;1;2181.5625;2;2;1090.78;435
13577;1;2181.5625;4;3;545.39;435
13605;1;2443.35;4;2;610.84;435
19186;1;1000.4375;2;2;500.22;435
13800;1;2443.35;2;2;1221.68;435
15456;1;2181.5625;2;3;1090.78;436
13029;1;2181.5625;2;2;1090.78;436
16045;1;2181.5625;3;2;727.19;436
12981;1;2443.35;2;3;1221.68;436
13189;1;2443.35;2;2;1221.68;436
21180;1;2181.5625;2;1;1090.78;437
21214;1;2181.5625;2;2;1090.78;437
13064;1;2181.5625;2;2;1090.78;437
15117;1;2181.5625;3;3;727.19;437
12935;1;2443.35;2;3;1221.68;437
13067;1;2443.35;2;3;1221.68;437
13205;1;2443.35;2;2;1221.68;437
20997;1;2181.5625;2;3;1090.78;438
16201;1;2181.5625;2;2;1090.78;438
13793;1;2181.5625;2;2;1090.78;438
15194;1;782.99;2;3;391.5;438
13575;1;2181.5625;4;3;545.39;438
20209;1;2049.0982;2;3;1024.55;438
21192;1;2443.35;2;3;1221.68;438
13221;1;2443.35;2;2;1221.68;438
21168;1;2181.5625;2;1;1090.78;439
13174;1;2181.5625;2;2;1090.78;439
12922;1;2181.5625;2;2;1090.78;439
15166;1;782.99;2;2;391.5;439
12343;1;2049.0982;3;2;683.03;439
13769;1;2181.5625;3;3;727.19;439
13768;1;2181.5625;3;2;727.19;439
24817;1;2181.5625;1;1;2181.56;439
14003;1;1000.4375;2;3;500.22;439
12923;1;2181.5625;2;2;1090.78;440
13799;1;2181.5625;2;2;1090.78;440
19910;1;782.99;2;3;391.5;440
12360;1;2071.4196;3;1;690.47;440
24786;1;2443.35;1;1;2443.35;440
20188;1;2071.4196;2;2;1035.71;440
15193;1;782.99;2;2;391.5;441
15155;1;782.99;2;3;391.5;441
24824;1;2181.5625;1;1;2181.56;441
28510;1;2071.4196;1;1;2071.42;441
12575;1;2049.0982;2;2;1024.55;441
12574;1;2071.4196;2;2;1035.71;441
13165;1;2181.5625;2;1;1090.78;442
13152;1;2181.5625;2;3;1090.78;442
13069;1;2181.5625;2;2;1090.78;442
25093;1;2181.5625;1;1;2181.56;442
26121;1;2071.4196;2;2;1035.71;442
15622;1;2443.35;2;3;1221.68;442
21211;1;2443.35;2;2;1221.68;442
12941;1;2443.35;2;2;1221.68;442
21001;1;2443.35;2;2;1221.68;442
13230;1;2443.35;2;2;1221.68;442
13055;1;2181.5625;2;2;1090.78;443
19052;1;782.99;2;2;391.5;443
12347;1;2049.0982;3;3;683.03;443
12339;1;2071.4196;3;2;690.47;443
13595;1;2181.5625;4;2;545.39;443
21195;1;2443.35;2;1;1221.68;443
15188;1;782.99;2;2;391.5;444
25094;1;2443.35;1;1;2443.35;444
13019;1;2443.35;2;2;1221.68;444
13214;1;2181.5625;2;1;1090.78;445
13083;1;2181.5625;2;3;1090.78;445
21197;1;2181.5625;2;2;1090.78;445
12930;1;2181.5625;2;2;1090.78;445
24977;1;2181.5625;1;1;2181.56;445
28506;1;2049.0982;2;3;1024.55;445
26247;1;2049.0982;2;2;1024.55;445
26234;1;2049.0982;2;2;1024.55;445
13016;1;2443.35;2;2;1221.68;445
21201;1;2443.35;2;2;1221.68;445
12942;1;2181.5625;2;1;1090.78;446
13190;1;2181.5625;2;1;1090.78;446
13178;1;2181.5625;2;2;1090.78;446
12949;1;2181.5625;2;2;1090.78;446
12975;1;2181.5625;2;2;1090.78;446
15195;1;782.99;2;2;391.5;446
19069;1;782.99;2;2;391.5;446
12342;1;2049.0982;3;2;683.03;446
11610;1;2071.4196;3;2;690.47;446
15929;1;2181.5625;3;3;727.19;446
26201;1;2071.4196;2;3;1035.71;446
13068;1;2181.5625;2;3;1090.78;447
13173;1;2181.5625;2;3;1090.78;447
13225;1;2181.5625;2;2;1090.78;447
13161;1;2181.5625;2;2;1090.78;447
12356;1;2049.0982;3;2;683.03;447
15702;1;2181.5625;3;2;727.19;447
26249;1;2071.4196;1;1;2071.42;447
13202;1;2181.5625;2;2;1090.78;448
26020;1;782.99;2;2;391.5;448
19924;1;782.99;2;3;391.5;448
15191;1;782.99;2;1;391.5;448
16033;1;2181.5625;3;2;727.19;448
18130;1;1000.4375;3;3;333.48;448
26174;1;2071.4196;1;1;2071.42;448
26238;1;2049.0982;2;2;1024.55;448
12573;1;2049.0982;2;2;1024.55;448
21216;1;2443.35;2;2;1221.68;448
13063;1;2443.35;2;2;1221.68;448
21215;1;2181.5625;2;1;1090.78;449
12934;1;2181.5625;2;2;1090.78;449
26023;1;782.99;2;2;391.5;449
19931;1;782.99;2;2;391.5;449
25958;1;782.99;2;1;391.5;449
16054;1;2181.5625;3;3;727.19;449
13993;1;1000.4375;2;2;500.22;449
12350;1;2071.4196;3;2;690.47;450
26127;1;2049.0982;1;1;2049.1;450
26252;1;2049.0982;2;2;1024.55;450
13056;1;2443.35;2;2;1221.68;450
13057;1;2443.35;2;2;1221.68;450
12980;1;2181.5625;2;3;1090.78;451
21183;1;2181.5625;2;2;1090.78;451
15699;1;2181.5625;3;3;727.19;451
28766;1;2443.35;1;1;2443.35;451
20206;1;2049.0982;2;2;1024.55;451
21199;1;2443.35;2;1;1221.68;451
13226;1;2181.5625;2;2;1090.78;452
12346;1;2071.4196;3;3;690.47;452
24781;1;2181.5625;1;1;2181.56;452
12576;1;2049.0982;2;3;1024.55;452
13992;1;1000.4375;2;2;500.22;452
20999;1;2181.5625;2;2;1090.78;453
26019;1;782.99;2;2;391.5;453
12354;1;2049.0982;3;3;683.03;453
16046;1;2443.35;3;2;814.45;453
28663;1;2443.35;1;1;2443.35;453
12918;1;2443.35;2;1;1221.68;453
21191;1;2443.35;2;2;1221.68;453
21002;1;2443.35;2;2;1221.68;453
13779;1;2181.5625;2;2;1090.78;454
13592;1;2443.35;4;2;610.84;454
24976;1;2181.5625;1;1;2181.56;454
25046;1;2181.5625;1;1;2181.56;454
12570;1;2049.0982;2;2;1024.55;454
19172;1;1000.4375;2;3;500.22;454
13093;1;2443.35;2;2;1221.68;454
21200;1;2181.5625;2;2;1090.78;455
20576;1;782.99;2;2;391.5;455
15199;1;782.99;2;2;391.5;455
20186;1;2071.4196;2;1;1035.71;455
13085;1;2443.35;2;3;1221.68;455
21206;1;2181.5625;2;1;1090.78;456
13210;1;2181.5625;2;1;1090.78;456
13220;1;2181.5625;2;2;1090.78;456
21173;1;2181.5625;2;2;1090.78;456
15457;1;2181.5625;2;2;1090.78;456
25961;1;782.99;2;2;391.5;456
20208;1;2049.0982;2;2;1024.55;456
21166;1;2443.35;2;3;1221.68;456
13142;1;2443.35;2;2;1221.68;456
13208;1;2443.35;2;2;1221.68;456
13039;1;2443.35;2;2;1221.68;456
13032;1;2443.35;2;2;1221.68;456
12929;1;2443.35;2;2;1221.68;456
12947;1;2181.5625;2;3;1090.78;457
20577;1;782.99;2;2;391.5;457
18125;1;1000.4375;3;2;333.48;457
15460;1;2181.5625;2;1;1090.78;458
13062;1;2181.5625;2;3;1090.78;458
21193;1;2181.5625;2;3;1090.78;458
19930;1;782.99;2;2;391.5;458
12571;1;2071.4196;2;2;1035.71;458
18047;1;1000.4375;2;2;500.22;458
20823;1;3578.27;2;3;1789.14;459
19027;1;699.0982;2;2;349.55;459
12240;1;3399.99;2;1;1700;459
26098;1;3399.99;2;2;1700;459
12773;1;3578.27;2;2;1789.14;460
24664;1;3578.27;2;2;1789.14;460
12912;1;3578.27;2;1;1789.14;460
24501;1;3578.27;1;1;3578.27;460
15691;1;3578.27;3;3;1192.76;460
12037;1;3374.99;3;2;1125;460
12039;1;3374.99;3;3;1125;460
12448;1;3578.27;2;2;1789.14;461
15050;1;3578.27;2;2;1789.14;461
25946;1;699.0982;2;2;349.55;461
20035;1;3374.99;2;1;1687.5;461
12913;1;3578.27;2;2;1789.14;462
12207;1;3578.27;2;2;1789.14;462
20622;1;3578.27;2;3;1789.14;462
24757;1;3578.27;2;3;1789.14;462
12252;1;3374.99;2;3;1687.5;462
12450;1;3578.27;2;2;1789.14;463
13552;1;3578.27;2;2;1789.14;463
13536;1;3578.27;2;2;1789.14;463
15668;1;3578.27;2;2;1789.14;463
12338;1;3374.99;3;2;1125;463
12243;1;3374.99;2;1;1687.5;463
12707;1;3578.27;2;2;1789.14;464
12769;1;3578.27;2;2;1789.14;464
12761;1;3578.27;2;3;1789.14;464
12789;1;3578.27;2;3;1789.14;464
12904;1;3578.27;2;2;1789.14;465
12762;1;3578.27;2;2;1789.14;465
20625;1;3578.27;2;2;1789.14;465
14978;1;3578.27;2;3;1789.14;465
25945;1;699.0982;2;2;349.55;465
26096;1;3399.99;2;3;1700;465
12452;1;3578.27;2;2;1789.14;466
12780;1;3578.27;2;2;1789.14;466
12766;1;3578.27;2;2;1789.14;466
12418;1;3578.27;2;3;1789.14;466
20990;1;3578.27;2;3;1789.14;466
20985;1;3578.27;2;1;1789.14;466
12917;1;3578.27;2;1;1789.14;466
24646;1;3578.27;1;1;3578.27;466
12010;1;3374.99;3;3;1125;466
25948;1;699.0982;2;1;349.55;466
14914;1;699.0982;2;2;349.55;466
26097;1;3374.99;2;2;1687.5;466
12774;1;3578.27;2;2;1789.14;467
20617;1;3578.27;2;2;1789.14;467
12784;1;3578.27;2;2;1789.14;468
15063;1;3578.27;2;2;1789.14;468
24671;1;3578.27;2;2;1789.14;468
12423;1;3578.27;2;2;1789.14;468
20620;1;3578.27;2;3;1789.14;468
13556;1;3578.27;3;2;1192.76;468
19041;1;699.0982;2;2;349.55;468
26106;1;3374.99;2;2;1687.5;468
12770;1;3578.27;2;2;1789.14;469
12756;1;3578.27;2;2;1789.14;469
12882;1;3578.27;2;2;1789.14;469
25940;1;699.0982;2;3;349.55;469
26111;1;3374.99;2;2;1687.5;469
12253;1;3399.99;2;3;1700;469
12209;1;3578.27;2;2;1789.14;470
24392;1;3578.27;2;2;1789.14;470
24418;1;3578.27;2;2;1789.14;470
12886;1;3578.27;2;2;1789.14;470
20624;1;3578.27;2;1;1789.14;470
24491;1;3578.27;1;1;3578.27;470
15660;1;3578.27;3;3;1192.76;470
28504;1;3374.99;1;1;3374.99;470
19028;1;699.0982;2;3;349.55;470
19904;1;699.0982;2;2;349.55;470
26116;1;3374.99;2;2;1687.5;470
12881;1;3578.27;2;2;1789.14;471
12179;1;3578.27;2;2;1789.14;471
12208;1;3578.27;2;3;1789.14;471
12764;1;3578.27;2;1;1789.14;471
13558;1;3578.27;3;2;1192.76;471
19051;1;699.0982;2;3;349.55;471
15005;1;699.0982;2;2;349.55;471
25941;1;699.0982;2;2;349.55;471
19518;1;699.0982;2;2;349.55;471
12242;1;3374.99;2;2;1687.5;471
12241;1;3399.99;2;3;1700;471
20983;1;3578.27;2;2;1789.14;472
24759;1;3578.27;2;2;1789.14;472
20627;1;3578.27;2;3;1789.14;472
12198;1;3578.27;2;3;1789.14;472
20989;1;3578.27;2;3;1789.14;472
15023;1;699.0982;2;3;349.55;472
24666;1;3578.27;2;2;1789.14;473
20628;1;3578.27;2;2;1789.14;474
12883;1;3578.27;2;2;1789.14;474
12755;1;3578.27;2;3;1789.14;474
12437;1;3578.27;2;3;1789.14;474
14913;1;699.0982;2;3;349.55;474
19901;1;699.0982;2;2;349.55;474
12768;1;3578.27;2;2;1789.14;475
20623;1;3578.27;2;2;1789.14;475
26114;1;3399.99;2;2;1700;475
12245;1;3399.99;2;2;1700;475
12009;1;3399.99;3;3;1133.33;476
20575;1;699.0982;2;3;349.55;476
25939;1;699.0982;2;2;349.55;476
26110;1;3374.99;2;1;1687.5;476
12180;1;3578.27;2;2;1789.14;477
12885;1;3578.27;2;2;1789.14;477
14979;1;3578.27;2;2;1789.14;477
12915;1;3578.27;2;2;1789.14;477
24431;1;3578.27;2;2;1789.14;477
12898;1;3578.27;2;3;1789.14;477
14969;1;3578.27;2;1;1789.14;477
19033;1;699.0982;2;3;349.55;477
14915;1;699.0982;2;2;349.55;477
25944;1;699.0982;2;2;349.55;477
12248;1;3399.99;2;1;1700;477
12771;1;3578.27;2;2;1789.14;478
12438;1;3578.27;2;1;1789.14;478
20626;1;3578.27;2;2;1789.14;479
12709;1;3578.27;2;2;1789.14;479
12446;1;3578.27;2;3;1789.14;479
15669;1;3578.27;2;1;1789.14;479
25947;1;699.0982;2;2;349.55;479
26112;1;3374.99;2;2;1687.5;479
12014;1;3399.99;2;2;1700;479
12777;1;3578.27;2;2;1789.14;480
12772;1;3578.27;2;2;1789.14;480
20984;1;3578.27;2;2;1789.14;480
12007;1;3399.99;3;2;1133.33;480
12250;1;3399.99;2;1;1700;480
14997;1;3578.27;2;2;1789.14;481
15054;1;3578.27;2;2;1789.14;481
20621;1;3578.27;2;3;1789.14;481
15661;1;3578.27;3;2;1192.76;481
15662;1;3578.27;3;3;1192.76;481
12246;1;3374.99;2;2;1687.5;481
20996;1;3578.27;2;2;1789.14;482
12901;1;3578.27;2;3;1789.14;482
13564;1;3578.27;2;3;1789.14;482
20991;1;3578.27;2;1;1789.14;482
12337;1;3399.99;3;3;1133.33;482
15016;1;699.0982;2;2;349.55;482
12251;1;3374.99;2;2;1687.5;482
12884;1;3578.27;2;2;1789.14;483
24496;1;3578.27;2;2;1789.14;483
12435;1;3578.27;2;2;1789.14;483
20629;1;3578.27;2;2;1789.14;483
12362;1;3578.27;2;3;1789.14;483
20182;1;3374.99;2;2;1687.5;483
26107;1;3399.99;2;2;1700;483
12441;1;3578.27;2;2;1789.14;484
13511;1;3578.27;2;3;1789.14;484
20988;1;3578.27;2;1;1789.14;484
25949;1;699.0982;2;2;349.55;484
12021;1;3399.99;2;3;1700;484
15073;1;3578.27;2;1;1789.14;485
24493;1;3578.27;1;1;3578.27;485
20075;1;3399.99;1;1;3399.99;485
15006;1;699.0982;2;1;349.55;485
12779;1;3578.27;2;3;1789.14;486
27026;1;699.0982;1;1;699.1;486
20616;1;3578.27;2;2;1789.14;487
15055;1;3578.27;2;2;1789.14;487
12442;1;3578.27;2;2;1789.14;487
20992;1;3578.27;2;2;1789.14;487
20993;1;3578.27;2;2;1789.14;487
20987;1;3578.27;2;2;1789.14;487
14990;1;3578.27;2;2;1789.14;487
20994;1;3578.27;2;3;1789.14;487
15692;1;3578.27;3;2;1192.76;487
27014;1;699.0982;2;2;349.55;487
13537;1;3578.27;2;2;1789.14;488
12440;1;3578.27;2;2;1789.14;488
20995;1;3578.27;2;2;1789.14;488
15695;1;3578.27;3;2;1192.76;488
29697;1;722.5949;1;1;722.59;488
30068;3;1022.856;4;2;255.71;488
29914;29;5925.7862;3;4;1975.26;488
29681;26;12466.0865;5;2;2493.22;488
30013;30;15007.2845;3;2;5002.43;488
29518;11;12306.5667;5;2;2461.31;488
29808;30;11250.2604;3;2;3750.09;488
29859;10;5146.3219;2;2;2573.16;488
29944;9;7719.6876;3;2;2573.23;488
30088;103;72698.16113;4;4;18174.54;488
29504;173;158899.1488;4;3;39724.79;488
29710;194;243014.5498;4;3;60753.64;488
29673;52;22340.7593;4;2;5585.19;488
29686;51;28783.5448;4;2;7195.89;488
29748;95;131600.9354;4;3;32900.23;488
29769;73;81372.22593;4;2;20343.06;488
29921;266;193258.6708;4;4;48314.67;488
29525;263;261522.3269;4;4;65380.58;488
29708;174;61616.5168;4;4;15404.13;488
29632;33;44945.4675;4;2;11236.37;488
29967;366;146233.5598;4;4;36558.39;488
30090;137;83457.1089;4;4;20864.28;488
29655;50;51648.4807;4;2;12912.12;488
29755;23;24236.31613;4;2;6059.08;488
14894;1;699.0982;2;2;349.55;489
26084;1;3374.99;2;2;1687.5;489
12078;1;3578.27;2;2;1789.14;490
20444;1;3578.27;2;3;1789.14;490
14884;1;699.0982;2;2;349.55;490
26083;1;3374.99;2;2;1687.5;490
12841;1;3578.27;2;2;1789.14;491
20427;1;3578.27;2;2;1789.14;492
20609;1;3578.27;2;3;1789.14;492
11994;1;3374.99;3;2;1125;492
25938;1;699.0982;2;2;349.55;492
12817;1;3578.27;2;2;1789.14;493
12002;1;3374.99;3;2;1125;493
25922;1;699.0982;2;2;349.55;493
20264;1;3578.27;2;2;1789.14;494
20452;1;3578.27;2;3;1789.14;494
12033;1;3578.27;2;3;1789.14;494
20567;1;699.0982;2;2;349.55;494
12075;1;3578.27;2;2;1789.14;495
20258;1;3578.27;2;2;1789.14;495
12026;1;3578.27;2;3;1789.14;495
11986;1;3399.99;3;2;1133.33;495
18175;1;699.0982;2;2;349.55;495
26066;1;3374.99;2;3;1687.5;495
12121;1;3578.27;2;2;1789.14;496
12005;1;3399.99;3;2;1133.33;496
14888;1;699.0982;2;2;349.55;496
26093;1;3374.99;2;3;1687.5;496
26057;1;3399.99;2;3;1700;496
26058;1;3399.99;2;2;1700;496
20612;1;3578.27;2;2;1789.14;497
20450;1;3578.27;2;1;1789.14;497
24309;1;3578.27;2;1;1789.14;497
26060;1;3374.99;2;2;1687.5;497
26070;1;3374.99;2;2;1687.5;497
20615;1;3578.27;2;2;1789.14;498
11934;1;3578.27;2;3;1789.14;498
20448;1;3578.27;2;3;1789.14;498
15638;1;3578.27;3;2;1192.76;498
28491;1;3374.99;1;1;3374.99;498
12108;1;3578.27;2;2;1789.14;499
12025;1;3578.27;2;2;1789.14;499
20445;1;3578.27;2;3;1789.14;499
12834;1;3578.27;2;1;1789.14;499
26075;1;3374.99;2;2;1687.5;499
12096;1;3578.27;2;2;1789.14;500
20451;1;3578.27;2;2;1789.14;500
11992;1;3399.99;3;3;1133.33;500
12000;1;3399.99;3;2;1133.33;501
14882;1;699.0982;2;2;349.55;501
14896;1;699.0982;2;2;349.55;501
20613;1;3578.27;2;2;1789.14;502
23868;1;3578.27;2;2;1789.14;502
13504;1;3578.27;2;2;1789.14;502
14838;1;3578.27;2;2;1789.14;502
14967;1;3578.27;2;3;1789.14;502
20034;1;3399.99;2;2;1700;502
12110;1;3578.27;2;2;1789.14;503
12016;1;3578.27;2;2;1789.14;503
23867;1;3578.27;2;2;1789.14;503
12843;1;3578.27;2;2;1789.14;503
12001;1;3374.99;3;3;1125;503
20261;1;3578.27;2;2;1789.14;504
12820;1;3578.27;2;2;1789.14;504
23866;1;3578.27;2;2;1789.14;504
24332;1;3578.27;2;3;1789.14;504
13263;1;3578.27;4;3;894.57;504
11990;1;3374.99;3;2;1125;504
11993;1;3374.99;3;2;1125;504
14892;1;699.0982;2;1;349.55;504
14891;1;699.0982;2;2;349.55;504
14902;1;699.0982;2;2;349.55;504
20456;1;3578.27;2;2;1789.14;505
20614;1;3578.27;2;2;1789.14;505
20429;1;3578.27;2;3;1789.14;505
18163;1;699.0982;2;2;349.55;505
20284;1;3578.27;2;2;1789.14;506
12866;1;3578.27;2;2;1789.14;506
12849;1;3578.27;2;2;1789.14;506
20023;1;3374.99;2;2;1687.5;506
26091;1;3374.99;2;2;1687.5;506
12830;1;3578.27;2;2;1789.14;507
12109;1;3578.27;2;2;1789.14;507
20256;1;3578.27;2;2;1789.14;507
20260;1;3578.27;2;2;1789.14;507
12027;1;3578.27;2;2;1789.14;507
11939;1;3578.27;2;3;1789.14;507
20610;1;3578.27;2;1;1789.14;507
11988;1;3374.99;3;3;1125;507
25935;1;699.0982;2;2;349.55;507
18634;1;699.0982;2;2;349.55;507
26089;1;3399.99;2;2;1700;507
26061;1;3399.99;2;2;1700;507
20430;1;3578.27;2;2;1789.14;508
14834;1;3578.27;2;2;1789.14;508
24235;1;3578.27;2;2;1789.14;508
20606;1;3578.27;2;2;1789.14;508
12041;1;3578.27;2;3;1789.14;508
15653;1;3578.27;3;3;1192.76;508
28492;1;3374.99;1;1;3374.99;508
12084;1;3578.27;2;3;1789.14;509
11995;1;3399.99;3;3;1133.33;509
12004;1;3374.99;3;2;1125;509
25937;1;699.0982;2;2;349.55;510
20608;1;3578.27;2;2;1789.14;511
24342;1;3578.27;2;2;1789.14;511
20283;1;3578.27;2;2;1789.14;511
12030;1;3578.27;2;3;1789.14;511
12094;1;3578.27;2;2;1789.14;512
12819;1;3578.27;2;2;1789.14;512
12042;1;3578.27;2;2;1789.14;512
12079;1;3578.27;2;3;1789.14;512
15657;1;3578.27;3;2;1192.76;512
25936;1;699.0982;2;2;349.55;512
12118;1;3578.27;2;3;1789.14;513
25926;1;699.0982;2;2;349.55;513
26056;1;3399.99;2;2;1700;513
12120;1;3578.27;2;2;1789.14;514
11989;1;3374.99;3;3;1125;514
19476;1;699.0982;3;3;233.03;514
20569;1;699.0982;2;3;349.55;514
25928;1;699.0982;2;3;349.55;514
26082;1;3374.99;2;2;1687.5;514
24310;1;3578.27;2;2;1789.14;515
14881;1;699.0982;2;2;349.55;515
26094;1;3374.99;2;3;1687.5;515
26090;1;3399.99;2;2;1700;515
11954;1;3578.27;2;2;1789.14;516
20600;1;3578.27;2;2;1789.14;516
20259;1;3578.27;2;2;1789.14;516
23865;1;3578.27;2;3;1789.14;516
11991;1;3374.99;3;2;1125;516
13405;1;3578.27;4;2;894.57;516
11977;1;3399.99;3;3;1133.33;516
11956;1;3578.27;2;1;1789.14;517
14883;1;699.0982;2;2;349.55;517
14895;1;699.0982;2;2;349.55;517
20447;1;3578.27;2;2;1789.14;518
12023;1;3578.27;2;2;1789.14;518
24284;1;3578.27;2;2;1789.14;518
11955;1;3578.27;2;2;1789.14;519
11937;1;3578.27;2;2;1789.14;519
20446;1;3578.27;2;2;1789.14;519
11945;1;3578.27;2;2;1789.14;519
12018;1;3578.27;2;3;1789.14;519
20611;1;3578.27;2;1;1789.14;519
14912;1;699.0982;2;2;349.55;519
25927;1;699.0982;2;2;349.55;519
30010;2;1294.2529;2;1;647.13;519
29905;3;1258.3767;2;1;629.19;519
29493;6;5670.2261;4;3;1417.56;519
29611;18;9127.8241;3;2;3042.61;519
29688;12;9212.4174;5;3;1842.48;519
29624;356;431991.55;4;4;107997.89;519
29510;371;125357.0395;4;4;31339.26;519
29742;161;138840.8436;4;4;34710.21;519
29807;46;69150.3094;4;2;17287.58;519
30056;86;140874.514;4;3;35218.63;519
29773;121;85177.0812;4;4;21294.27;519
29813;34;48761.856;4;2;12190.46;519
29664;24;42676.974;4;2;10669.24;519
30111;188;276526.4031;4;4;69131.6;519
29906;123;87491.355;4;3;21872.84;519
29582;153;153310.5787;4;4;38327.64;519
30100;174;88310.8179;4;4;22077.7;519
29861;431;408483.4466;4;4;102120.86;519
29791;173;55710.7042;4;4;13927.68;519
29749;366;137715.8538;4;4;34428.96;519
29548;12;4537.6374;4;3;1134.41;519
29774;154;175502.1574;4;4;43875.54;519
29794;124;71252.8201;4;2;17813.21;519
11705;1;3578.27;2;2;1789.14;520
11886;1;3578.27;2;2;1789.14;520
23511;1;3578.27;2;2;1789.14;520
20228;1;3578.27;2;2;1789.14;520
19971;1;3578.27;2;2;1789.14;520
23396;1;3578.27;2;3;1789.14;520
19453;1;699.0982;3;3;233.03;520
14752;1;699.0982;2;3;349.55;520
23583;1;3578.27;2;2;1789.14;521
20220;1;3578.27;2;2;1789.14;521
12749;1;3578.27;2;2;1789.14;521
11778;1;3578.27;2;1;1789.14;521
20236;1;3578.27;2;1;1789.14;521
23806;1;3578.27;1;1;3578.27;521
11912;1;3374.99;3;2;1125;521
11774;1;3578.27;2;2;1789.14;522
23846;1;3578.27;2;2;1789.14;522
11839;1;3578.27;2;2;1789.14;522
11924;1;3578.27;2;3;1789.14;522
14756;1;699.0982;2;2;349.55;522
25918;1;699.0982;2;2;349.55;522
11854;1;3578.27;2;2;1789.14;523
11708;1;3578.27;2;2;1789.14;523
12711;1;3578.27;2;2;1789.14;523
11690;1;3578.27;2;3;1789.14;523
11743;1;3578.27;2;1;1789.14;523
12631;1;3578.27;4;2;894.57;523
19977;1;3578.27;2;3;1789.14;524
20239;1;3578.27;2;2;1789.14;525
20216;1;3578.27;2;3;1789.14;525
11773;1;3578.27;2;3;1789.14;525
14755;1;699.0982;2;2;349.55;525
26018;1;3399.99;2;3;1700;525
19454;1;699.0982;3;3;233.03;526
11872;1;3578.27;2;2;1789.14;527
20227;1;3578.27;2;2;1789.14;527
12717;1;3578.27;2;2;1789.14;527
11671;1;3578.27;2;3;1789.14;527
11809;1;3578.27;2;3;1789.14;527
20238;1;3578.27;2;1;1789.14;527
20215;1;3578.27;2;1;1789.14;527
25921;1;699.0982;2;2;349.55;527
19979;1;3578.27;2;2;1789.14;528
11810;1;3578.27;2;2;1789.14;528
26055;1;3399.99;2;1;1700;528
19970;1;3578.27;2;3;1789.14;529
19974;1;3578.27;2;1;1789.14;529
14879;1;699.0982;2;2;349.55;529
11654;1;3578.27;2;2;1789.14;530
20221;1;3578.27;2;2;1789.14;530
20225;1;3578.27;2;2;1789.14;530
19978;1;3578.27;2;2;1789.14;530
14824;1;3578.27;2;3;1789.14;530
20219;1;3578.27;2;3;1789.14;530
20244;1;3578.27;2;1;1789.14;530
25920;1;699.0982;2;1;349.55;530
14757;1;699.0982;2;2;349.55;530
11779;1;3578.27;2;1;1789.14;531
19439;1;699.0982;3;3;233.03;531
26016;1;3374.99;2;3;1687.5;531
20249;1;3578.27;2;2;1789.14;532
23486;1;3578.27;2;2;1789.14;532
20211;1;3578.27;2;2;1789.14;532
11813;1;3578.27;2;2;1789.14;532
11796;1;3578.27;2;3;1789.14;532
18148;1;699.0982;2;2;349.55;532
23730;1;3578.27;2;2;1789.14;533
11780;1;3578.27;2;2;1789.14;533
23731;1;3578.27;2;2;1789.14;533
14803;1;3578.27;2;2;1789.14;533
11798;1;3578.27;2;2;1789.14;533
11811;1;3578.27;2;1;1789.14;533
23819;1;3578.27;2;2;1789.14;534
11777;1;3578.27;2;2;1789.14;534
11797;1;3578.27;2;3;1789.14;534
11929;1;3374.99;3;3;1125;534
11930;1;3399.99;3;2;1133.33;534
26014;1;3399.99;2;3;1700;534
23830;1;3578.27;2;2;1789.14;535
15619;1;3578.27;2;2;1789.14;535
11933;1;3578.27;2;2;1789.14;535
20214;1;3578.27;2;2;1789.14;535
20241;1;3578.27;2;3;1789.14;535
15614;1;3578.27;2;3;1789.14;535
11918;1;3399.99;3;3;1133.33;535
11727;1;3578.27;2;3;1789.14;536
12632;1;3578.27;4;2;894.57;536
23842;1;3578.27;2;2;1789.14;537
20226;1;3578.27;2;3;1789.14;537
11745;1;3578.27;2;2;1789.14;538
23397;1;3578.27;2;2;1789.14;538
11799;1;3578.27;2;2;1789.14;538
11707;1;3578.27;2;3;1789.14;538
20217;1;3578.27;2;3;1789.14;538
12655;1;3578.27;4;3;894.57;538
11920;1;3374.99;3;2;1125;538
14880;1;699.0982;2;1;349.55;538
26042;1;3374.99;2;1;1687.5;538
